date,articleNo,title,type,deposit,rent,area_m2,floor,address,roadAddress,jibunAddress,manageFee,availableDate,options,imagesCount,description,realtor,postedYmd,updatedYmd,link
"2025-08-15","2543939494","일반원룸","원룸","1,000","40","20","3/3","","","","4만 5,000원","2025년 07월 중순 협의 가능","전용넓고 깔끔 안전 보안
집주인
확인매물 2025. 08. 14.
기본 정보
보증금/월세
1,000
/
40만원","1","","1번가공인중개사사무소","","","https://m.land.naver.com/article/info/2543939494"
"2025-08-15","2542050327","일반원룸","원룸","500","35","18.56","5/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542050327"
"2025-08-15","2542049882","일반원룸","원룸","500","35","18.56","4/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049882"
"2025-08-15","2542049276","일반원룸","원룸","500","35","18.56","2/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049276"
"2025-08-15","2543248409","기타","원룸","2,000","105","28.46","9/12","","","","10만원","즉시입주","넓은 테라스
집주인
확인매물 2025. 08. 12.
기본 정보
보증금/월세
2,000
/
105만원","3","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2543248409"
"2025-08-15","2543180861","도시형생활주택","원룸","5,000","45","14.02","14/15","","","","10만원","2025년 10월 30일 협의 가능","입니다.
-대로변에","3","","신정사거리공인중개사사무소","","","https://m.land.naver.com/article/info/2543180861"
"2025-08-15","2543051419","일반원룸","원룸","7,500","17","14.91","고/13","","","","11만원","2025년 10월 21일","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543051419"
"2025-08-15","2543184773","일반원룸","원룸","3,000","43","16.54","10/14","","","","9만원","2025년 08월 31일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543184773"
"2025-08-15","2543184088","일반원룸","원룸","5,000","60","33","3/14","","","","11만원","즉시입주 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543184088"
"2025-08-15","2543053249","일반원룸","원룸","300","29","13","2/4","","","","9만원","즉시입주","원룸","3","","주식회사건국21세기부동산중개법인","","","https://m.land.naver.com/article/info/2543053249"
"2025-08-15","2543059338","도시형생활주택","원룸","1억","20","13.67","5/12","","","","6만 5,000원","2025년 09월 30일 협의 가능","원룸
집주인
확인매물 2025. 08. 11.
기본 정보
보증금/월세
1억
/
20만원","3","","코끼리부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2543059338"
"2025-08-15","2543110014","오피스텔","원룸","1,000","71","28.04","6/14","","","","8만원","2025년 08월 30일","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543110014"
