date,articleNo,title,type,deposit,rent,area_m2,floor,address,roadAddress,jibunAddress,manageFee,availableDate,options,imagesCount,description,realtor,postedYmd,updatedYmd,link
"2026-01-01","2570234560","일반원룸","원룸","1,000","39","17","3/3","","","","5만원","즉시입주 협의 가능","원룸. 역세권 도보거리. 계남공원 산책로有
집주인
확인매물 2025. 12. 31.
기본 정보
보증금/월세
1,000
/
39만원
융자금
없음","3","","래미안공인중개사사무소","","","https://m.land.naver.com/article/info/2570234560"
"2026-01-01","2570015465","일반원룸","원룸","4,000","55","13.67","8/12","","","","6만 5,000원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2570015465"
"2026-01-01","2569784214","일반원룸","원룸","500","35","19.83","3/3","","","","4만 5,000원","2025년 09월 하순 협의 가능","원룸 안전귀가
집주인
확인매물 2025. 12. 29.
기본 정보
보증금/월세
500
/
35만원","1","","신정뉴타운부동산중개인사무소","","","https://m.land.naver.com/article/info/2569784214"
"2026-01-01","2569743360","일반원룸","원룸","1,000","35","16.5","3/9","","","","15만원","즉시입주 협의 가능","원룸
집주인
확인매물 2025. 12. 29.
기본 정보
보증금/월세
1,000
/
35만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569743360"
"2026-01-01","2569843471","도시형생활주택","원룸","1억","20","13.67","8/12","","","","6만 5,000원","즉시입주 협의 가능","원룸 반전세
집주인
확인매물 2025. 12. 29.
기본 정보
보증금/월세
1억
/
20만원","0","","스타부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569843471"
"2026-01-01","2569980692","일반원룸","원룸","8,227","9","14.01","9/9","","","","6만 5,000원","2026년 02월 28일 협의 가능","상태깨끗
집주인
확인매물 2025. 12. 29.
기본 정보
보증금/월세
8,227
/
9만원","3","","마곡13단지은혜(2665-5116)공인중개사사무소","","","https://m.land.naver.com/article/info/2569980692"
"2026-01-01","2569598214","일반원룸","원룸","3,000","42","16.54","9/14","","","","9만원","2026년 02월 28일 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2569598214"
"2026-01-01","2569598503","일반원룸","원룸","2,000","47","16.54","9/14","","","","9만원","2026년 02월 28일 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2569598503"
"2026-01-01","2569544046","도시형생활주택","원룸","9,960","20","13.67","12/12","","","","6만 5,000원","즉시입주","원룸","0","","스타부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569544046"
"2026-01-01","2569281852","일반원룸","원룸","1,000","65","30.69","4/4","","","","5만원","즉시입주 협의 가능",": 에어컨,세탁기,냉장고
✔️ 채광 좋은 집
✔️ 빠른","3","","박사부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569281852"
"2026-01-01","2569195161","일반원룸","원룸","500","39","23.14","2/5","","","","없음","즉시입주","원룸
집주인
확인매물 2025. 12. 25.
기본 정보
보증금/월세
500
/
39만원
융자금
없음","3","","청하공인중개사사무소","","","https://m.land.naver.com/article/info/2569195161"
"2026-01-01","2569102993","일반원룸","원룸","1,000","53","19.8","2/5","","","","7만원","2026년 02월 21일 협의 가능","원룸 베란다있음
집주인
확인매물 2025. 12. 24.
기본 정보
보증금/월세
1,000
/
53만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569102993"
"2026-01-01","2568732380","일반원룸","원룸","1억","20","13.67","8/12","","","","6만 5,000원","2025년 12월 26일 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2568732380"
"2026-01-01","2568447039","일반원룸","원룸","5,000","60","33","3/14","","","","11만원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2568447039"
"2026-01-01","2570240572","일반원룸","원룸","1,000","48","19.83","중/12","","","","16만원","즉시입주","]
→ 에어컨, 세탁기, 냉장고, 싱크대 등 필수","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2570240572"
"2026-01-01","2570272173","일반원룸","원룸","1억 2,000","10","16.83","3/10","","","","8만원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2570272173"
"2026-01-01","2570301855","일반원룸","원룸","500","50","19.83","5/6","","","","5만원","즉시입주 협의 가능","","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2570301855"
"2026-01-01","2570175583","일반원룸","원룸","500","38","21","저/3","","","","12만원","즉시입주","원룸 깔끔 주차가능
확인매물 2025. 12. 31.
기본 정보
보증금/월세
500
/
38만원","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2570175583"
"2026-01-01","2570271547","일반원룸","원룸","2,000","50","16.83","3/10","","","","8만원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2570271547"
"2026-01-01","2570165622","일반원룸","원룸","500","50","14.99","3/3","","","","없음","즉시입주 협의 가능","원룸
💎 직장인 강추!! 시세 대비 월등히 저렴한 원룸
💎 보증금 500/ 월세50/","2","","홈즈공인중개사사무소","","","https://m.land.naver.com/article/info/2570165622"
"2026-01-01","2570040175","일반원룸","원룸","1,000","50","23.89","4/6","","","","5만원","즉시입주","","2","","금강공인중개사사무소","","","https://m.land.naver.com/article/info/2570040175"
"2026-01-01","2569942386","일반원룸","원룸","1,000","70","26.35","5/11","","","","8만 5,000원","즉시입주 협의 가능",": 에어컨,세탁기,냉장고
✔️ 주차가능
✔️ 채광 좋은 집
✔️ 막힘없는 뷰
✔️ 빠른","3","","박사부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2569942386"
"2026-01-01","2568240294","일반원룸","원룸","2,000","48","16.54","10/14","","","","9만원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2568240294"
"2026-01-01","2568239479","일반원룸","원룸","5,000","60","33","3/14","","","","11만원","즉시입주 협의 가능","","2","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2568239479"
