date,articleNo,title,type,deposit,rent,area_m2,floor,address,roadAddress,jibunAddress,manageFee,availableDate,options,imagesCount,description,realtor,postedYmd,updatedYmd,link
"2025-08-28","2545648251","일반원룸","원룸","300","29","11.5","4/4","","","","8만원","즉시입주 협의 가능","","3","","딱부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545648251"
"2025-08-28","2545648330","일반원룸","원룸","300","29","11.5","2/4","","","","8만원","즉시입주 협의 가능","","3","","딱부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545648330"
"2025-08-28","2546116918","도시형생활주택","원룸","7,500","17","14.91","고/13","","","","11만원","2025년 10월 중순 협의 가능","원룸월세 전입.확정가능 안전한 찐매물
집주인
확인매물 2025. 08. 26.
기본 정보
보증금/월세
7,500
/
17만원","3","","좋은하루공인중개사사무소","","","https://m.land.naver.com/article/info/2546116918"
"2025-08-28","2546160850","원룸형 아파트","원룸","6,900","8","13.75","중/12","","","","7만원","2025년 09월 23일 협의 가능","아파트형 원룸 이사협의
집주인
확인매물 2025. 08. 26.
기본 정보
보증금/월세
6,900
/
8만원
융자금
없음","1","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2546160850"
"2025-08-28","2546314251","일반원룸","원룸","4,000","50","19.65","5/12","","","","6만원","즉시입주 협의 가능","보증금조정가
집주인
확인매물 2025. 08. 27.
기본 정보
보증금/월세
4,000
/
50만원","3","/주변환경★
＊까치산 역세권
＊시스템에어컨,빌트인냉장고,인덕션,붙박이장
＊주거환경 및 편의시설등 교통/입지가 좋은 생활환경
＊입지좋은 풀","성지부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2546314251"
"2025-08-28","2546160255","도시형생활주택","원룸","8,900","9","18.14","3/9","","","","6만 5,000원","2025년 09월 21일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2546160255"
"2025-08-28","2545787315","일반원룸","원룸","1,000","35","16.5","7/9","","","","15만원","즉시입주 협의 가능","원룸
집주인
확인매물 2025. 08. 25.
기본 정보
보증금/월세
1,000
/
35만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545787315"
"2025-08-28","2545798470","일반원룸","원룸","1,000","42","15","1/3","","","","5만원","즉시입주 협의 가능","원룸. 역세권 도보거리. 계남공원 산책로有
집주인
확인매물 2025. 08. 25.
기본 정보
보증금/월세
1,000
/
42만원
융자금
없음","3","","래미안공인중개사사무소","","","https://m.land.naver.com/article/info/2545798470"
"2025-08-28","2545801203","일반원룸","원룸","500","35","19.83","3/3","","","","4만 5,000원","2025년 09월 하순 협의 가능","원룸 안전귀가
집주인
확인매물 2025. 08. 25.
기본 정보
보증금/월세
500
/
35만원","1","","신정뉴타운부동산중개인사무소","","","https://m.land.naver.com/article/info/2545801203"
"2025-08-28","2545898441","도시형생활주택","원룸","8,200","30","19.9","고/13","","","","13만원","즉시입주 협의 가능","2025. 8. 25. 최초게재
부동산써브 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
시설 더보기
주변 분양단지
로딩중","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2545898441"
"2025-08-28","2545899212","일반원룸","원룸","3,000","15","18.18","중/9","","","","16만원","즉시입주 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2545899212"
"2025-08-28","2545900484","일반원룸","원룸","9,960","21","13.67","중/12","","","","6만 5,000원","2025년 10월 25일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2545900484"
"2025-08-28","2545467272","일반원룸","원룸","500","36","15","저/3","","","","5만원","즉시입주 협의 가능","원룸 바닥","3","","래미안공인중개사사무소","","","https://m.land.naver.com/article/info/2545467272"
"2025-08-28","2545390001","일반원룸","원룸","1억","20","13.67","5/12","","","","6만 5,000원","2025년 09월 30일 협의 가능","모든 대출 가능한 원룸 반전세 매물
집주인
확인매물 2025. 08. 22.
기본 정보
보증금/월세
1억
/
20만원","3","","부동산119공인중개사 사무소","","","https://m.land.naver.com/article/info/2545390001"
"2025-08-28","2545121951","일반원룸","원룸","8,900","9","18.14","3/9","","","","8만 5,000원","2025년 09월 15일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2545121951"
"2025-08-28","2545122463","오피스텔","원룸","8,900","9","18.14","3/9","","","","8만 5,000원","2025년 09월 15일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2545122463"
"2025-08-28","2544842541","일반원룸","원룸","3,000","43","16.54","10/14","","","","9만원","즉시입주 협의 가능","원룸
집주인
확인매물 2025. 08. 20.
기본 정보
보증금/월세
3,000
/
43만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2544842541"
"2025-08-28","2544840044","오피스텔","원룸","8,700","7","18.14","2/9","","","","6만 5,000원","즉시입주 협의 가능","원룸
집주인
확인매물 2025. 08. 20.
기본 정보
보증금/월세
8,700
/
7만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2544840044"
"2025-08-28","2545200618","도시형생활주택","원룸","1억","20","13.67","6/12","","","","6만 5,000원","2025년 10월 25일 협의 가능","원룸
집주인
확인매물 2025. 08. 21.
기본 정보
보증금/월세
1억
/
20만원
융자금
없음","3","","대방디엠시티공인중개사사무소","","","https://m.land.naver.com/article/info/2545200618"
"2025-08-28","2545159861","도시형생활주택","원룸","1억","20","12.85","7/12","","","","6만 5,000원","2025년 09월 초순 협의 가능","원룸
집주인
확인매물 2025. 08. 21.
기본 정보
보증금/월세
1억
/
20만원","3","","대방디엠시티공인중개사사무소","","","https://m.land.naver.com/article/info/2545159861"
"2025-08-28","2544819970","도시형생활주택","원룸","7,500","17","14.91","10/13","","","","11만원","2025년 10월 21일","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2544819970"
"2025-08-28","2544819998","도시형생활주택","원룸","8,200","30","19.9","고/13","","","","13만원","즉시입주 협의 가능","2025. 8. 20. 최초게재
부동산써브 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
시설 더보기
주변 분양단지
로딩중","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2544819998"
"2025-08-28","2544815105","일반원룸","원룸","1,000","50","15.27","저/15","","","","7만원","2025년 08월 28일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2544815105"
"2025-08-28","2544809609","일반원룸","원룸","3,000","40","23.94","3/10","","","","19만원","즉시입주 협의 가능","원룸
집주인
확인매물 2025. 08. 20.
기본 정보
보증금/월세
3,000
/
40만원","3","","히트공인중개사사무소","","","https://m.land.naver.com/article/info/2544809609"
"2025-08-28","2544409482","일반원룸","원룸","3,000","35","19","2/2","","","","3만원","즉시입주 협의 가능","깔끔
집주인
확인매물 2025. 08. 18.
기본 정보
보증금/월세
3,000
/
35만원","1","","신정뉴타운부동산중개인사무소","","","https://m.land.naver.com/article/info/2544409482"
"2025-08-28","2544317862","일반원룸","원룸","4,000","50","17.27","2/12","","","","6만원","2025년 09월 15일 협의 가능","원룸
집주인
확인매물 2025. 08. 18.
기본 정보
보증금/월세
4,000
/
50만원","3","","네모부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2544317862"
"2025-08-28","2544790153","도시형생활주택","원룸","8,200","29","19.9","13/13","","","","13만원","즉시입주 협의 가능","복층 원룸 월세 매물입니다.","3","✅ 까치산역 도보 1분 거리에","코끼리부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2544790153"
"2025-08-28","2544571417","도시형생활주택","원룸","8,200","30","19.9","13/13","","","","13만원","즉시입주","초 역세권 즉시","3","","히트공인중개사사무소","","","https://m.land.naver.com/article/info/2544571417"
"2025-08-28","2546380853","일반원룸","원룸","500","40","26.45","2/2","","","","없음","즉시입주",": 싱크대, 신발장
⭕교통 : 신정네거리역3분, 버스정류장3분
⭕주차 : 총 1","3","","플랜공인중개사사무소","","","https://m.land.naver.com/article/info/2546380853"
"2025-08-28","2546332146","일반원룸","원룸","2,000","55","12.13","2/14","","","","8만원","즉시입주","리모델링 원룸 월세
확인매물 2025. 08. 27.
기본 정보
보증금/월세
2,000
/
55만원","3","","다모아부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2546332146"
"2025-08-28","2546138665","일반원룸","원룸","1,000","45","23.32","5/6","","","","8만원","즉시입주",": 냉장고 에어컨 세탁기 있음
내부구조: 넓은 통원룸 구조입니다","3","","8동땡큐공인중개사사무소","","","https://m.land.naver.com/article/info/2546138665"
"2025-08-28","2546129606","일반원룸","원룸","500","40","14.4","3/5","","","","7만원","즉시입주 협의 가능","","3","","더리치공인중개사사무소","","","https://m.land.naver.com/article/info/2546129606"
"2025-08-28","2546090737","일반원룸","원룸","500","35","16.52","고/3","","","","7만원","즉시입주","넓은 원룸으로 인기가 많은 매물 입니다.
- 현관보안O, 분리형 원룸
2025. 8. 26. 최초게재
부동산써브 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2546090737"
"2025-08-28","2545796025","일반원룸","원룸","1,000","45","18","5/8","","","","8만원","즉시입주 협의 가능","하시","1","","골드공인중개사","","","https://m.land.naver.com/article/info/2545796025"
"2025-08-28","2545919937","기타","원룸","300","20","10","2/2","","","","확인 어려움","즉시입주","","1","","원탑공인중개사사무소","","","https://m.land.naver.com/article/info/2545919937"
"2025-08-28","2546028956","일반원룸","원룸","1,000","50","23.14","고/10","","","","8만원","즉시입주","","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2546028956"
"2025-08-28","2543939494","일반원룸","원룸","1,000","40","20","3/3","","","","4만 5,000원","2025년 07월 중순 협의 가능","전용넓고 깔끔 안전 보안
집주인
확인매물 2025. 08. 14.
기본 정보
보증금/월세
1,000
/
40만원","1","","1번가공인중개사사무소","","","https://m.land.naver.com/article/info/2543939494"
"2025-08-28","2545924585","일반원룸","원룸","1,000","50","23.14","8/10","","","","5만원","즉시입주","","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2545924585"
"2025-08-28","2545910336","도시형생활주택","원룸","8,300","27","12.09","14/14","","","","8만원","즉시입주","","3","","투유부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545910336"
"2025-08-28","2545923008","일반원룸","원룸","500","60","42.67","5/9","","","","10만원","2025년 09월 중순 협의 가능","","3","","이룬공인중개사사무소","","","https://m.land.naver.com/article/info/2545923008"
"2025-08-28","2545805738","기타","원룸","3,000","30","23.14","저/12","","","","15만원","2025년 07월 30일","넓은 원룸
확인매물 2025. 08. 25.
기본 정보
보증금/월세
3,000
/
30만원","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2545805738"
"2025-08-28","2545863003","일반원룸","원룸","1,000","40","19.83","중/12","","","","15만원","즉시입주","","3","","삼성공인중개사사무소","","","https://m.land.naver.com/article/info/2545863003"
"2025-08-28","2545664115","일반원룸","원룸","500","35","19.84","4/6","","","","12만원","즉시입주 협의 가능","","3","","더리치공인중개사사무소","","","https://m.land.naver.com/article/info/2545664115"
"2025-08-28","2545894396","일반원룸","원룸","2,000","25","20","2/9","","","","15만원","즉시입주 협의 가능","","3","","행복한부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545894396"
"2025-08-28","2545903225","일반원룸","원룸","5,000","37","12.13","3/14","","","","8만원","2025년 09월 01일 협의 가능","","3","","투유부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2545903225"
"2025-08-28","2542049276","일반원룸","원룸","500","35","18.56","2/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049276"
"2025-08-28","2542049882","일반원룸","원룸","500","35","18.56","4/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049882"
