date,articleNo,title,type,deposit,rent,area_m2,floor,address,roadAddress,jibunAddress,manageFee,availableDate,options,imagesCount,description,realtor,postedYmd,updatedYmd,link
"2025-08-17","2543939494","일반원룸","원룸","1,000","40","20","3/3","","","","4만 5,000원","2025년 07월 중순 협의 가능","전용넓고 깔끔 안전 보안
집주인
확인매물 2025. 08. 14.
기본 정보
보증금/월세
1,000
/
40만원","1","","1번가공인중개사사무소","","","https://m.land.naver.com/article/info/2543939494"
"2025-08-17","2542050327","일반원룸","원룸","500","35","18.56","5/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542050327"
"2025-08-17","2542049882","일반원룸","원룸","500","35","18.56","4/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049882"
"2025-08-17","2542049276","일반원룸","원룸","500","35","18.56","2/7","","","","5만원","즉시입주","- 주차 가능
- 주민센터,편의점 등 인프라 최고
- 2,5호선 까치산역 도보10분
- 도보2분거리 버스정류장
* 현신탁등기
이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다.
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다.
2025. 8. 7. 최초게재
산업부동산 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
주변 분양단지
로딩중","3","- 즉시","제니공인중개사사무소","","","https://m.land.naver.com/article/info/2542049276"
"2025-08-17","2543248409","기타","원룸","2,000","105","28.46","9/12","","","","10만원","즉시입주","넓은 테라스
집주인
확인매물 2025. 08. 12.
기본 정보
보증금/월세
2,000
/
105만원","3","","로얄공인중개사사무소","","","https://m.land.naver.com/article/info/2543248409"
"2025-08-17","2543180861","도시형생활주택","원룸","5,000","45","14.02","14/15","","","","10만원","2025년 10월 30일 협의 가능","입니다.
-대로변에","3","","신정사거리공인중개사사무소","","","https://m.land.naver.com/article/info/2543180861"
"2025-08-17","2543184773","일반원룸","원룸","3,000","43","16.54","10/14","","","","9만원","2025년 08월 31일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543184773"
"2025-08-17","2543051419","일반원룸","원룸","7,500","17","14.91","고/13","","","","11만원","2025년 10월 21일","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543051419"
"2025-08-17","2543184088","일반원룸","원룸","5,000","60","33","3/14","","","","11만원","즉시입주 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543184088"
"2025-08-17","2543110014","오피스텔","원룸","1,000","71","28.04","6/14","","","","8만원","2025년 08월 30일","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2543110014"
"2025-08-17","2543059338","도시형생활주택","원룸","1억","20","13.67","5/12","","","","6만 5,000원","2025년 09월 30일 협의 가능","원룸
집주인
확인매물 2025. 08. 11.
기본 정보
보증금/월세
1억
/
20만원","3","","코끼리부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2543059338"
"2025-08-17","2543053249","일반원룸","원룸","300","29","13","2/4","","","","9만원","즉시입주","원룸","3","","주식회사건국21세기부동산중개법인","","","https://m.land.naver.com/article/info/2543053249"
"2025-08-17","2542290988","도시형생활주택","원룸","3,000","27","14.91","9/13","","","","12만원","2025년 08월 28일 협의 가능","원룸 1년계약 초역세권 양쪽창 뻥뷰
집주인
확인매물 2025. 08. 07.
기본 정보
보증금/월세
3,000
/
27만원","3","","코끼리부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542290988"
"2025-08-17","2542714797","일반원룸","원룸","500","40","16.5","고/9","","","","15만원","즉시입주 협의 가능","","3","","153공인중개사사무소","","","https://m.land.naver.com/article/info/2542714797"
"2025-08-17","2542291325","도시형생활주택","원룸","7,500","17","14.91","10/13","","","","11만원","2025년 10월 21일 협의 가능","원룸 1년계약 버팀목,중기청,안심전세 가능
집주인
확인매물 2025. 08. 07.
기본 정보
보증금/월세
7,500
/
17만원","3","","코끼리부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2542291325"
"2025-08-17","2542417069","도시형생활주택","원룸","3,000","43","16.54","10/14","","","","9만원","2025년 09월 초순 협의 가능","o까치산역 도보거리o 사이즈 굿
집주인
확인매물 2025. 08. 07.
기본 정보
보증금/월세
3,000
/
43만원
융자금
없음","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2542417069"
"2025-08-17","2542472641","일반원룸","원룸","300","29","13","2/4","","","","9만원","2025년 08월 12일","까치산역 도보6분 남녀노소 모두환영 가성비 일품 남녀노소 환영
집주인
확인매물 2025. 08. 07.
기본 정보
보증금/월세
300
/
29만원","3","","주식회사건국21세기부동산중개법인","","","https://m.land.naver.com/article/info/2542472641"
"2025-08-17","2544080003","일반원룸","원룸","1,000","42","19","2/3","",": 서울시 양천구 중앙로 235","","5만원","즉시입주","도배장판 양호,역 도보6분, 숲세권, 즉시","3","","삼성부동산공인중개사사무소","","","https://m.land.naver.com/article/info/2544080003"
"2025-08-17","2544218239","일반원룸","원룸","300","66","21.37","4/8","","","","8만원","즉시입주 협의 가능",": 풀","3","","홈즈공인중개사사무소","","","https://m.land.naver.com/article/info/2544218239"
"2025-08-17","2544220265","일반원룸","원룸","300","66","21.37","5/8","","","","8만원","즉시입주 협의 가능","에어컨, 세탁기, 냉장고 등등
🏡마트, 카페, 편의점 등 인프라 굿!​
※건축물대장상 주차가능대수는 10대지만 현재 주차가능한 자리 확인 해야됩니다. (상세 내용은 유선","3","","홈즈공인중개사사무소","","","https://m.land.naver.com/article/info/2544220265"
"2025-08-17","2542205018","일반원룸","원룸","8,800","10","13.6","9/15","","","","7만원","2025년 08월 24일 협의 가능","버팀목OK 허그 보증보험 가능 원룸
집주인
확인매물 2025. 08. 06.
기본 정보
보증금/월세
8,800
/
10만원
융자금
없음","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2542205018"
"2025-08-17","2542248998","도시형생활주택","원룸","3,000","29","14.91","9/13","","","","12만원","2025년 10월 30일 협의 가능","형 원룸
* 전입신고ok
* 안전한 임대사업자 임대인
2025. 8. 6. 최초게재
부동산써브 제공
허위 매물 신고하기
건축물 정보
로딩중
시설 정보
시설 더보기
주변 분양단지
로딩중","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2542248998"
"2025-08-17","2544012155","일반원룸","원룸","2,000","28","13.22","7/10","","","","16만원","즉시입주 협의 가능","원룸","3","","감동공인중개사사무소","","","https://m.land.naver.com/article/info/2544012155"
"2025-08-17","2543445991","일반원룸","원룸","400","28","13","2/4","","","","8만원","즉시입주","까치산역 도보6분 남녀노소 모두환영 가성비 일품 남녀노소 환영
확인매물 2025. 08. 12.
기본 정보
보증금/월세
400
/
28만원","3","","주식회사건국21세기부동산중개법인","","","https://m.land.naver.com/article/info/2543445991"
"2025-08-17","2542233166","일반원룸","원룸","8,800","10","13.6","9/15","","","","7만원","2025년 08월 24일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2542233166"
"2025-08-17","2542225212","일반원룸","원룸","8,800","10","13.6","9/15","","","","7만원","2025년 08월 24일 협의 가능","","3","","래미안복덕방부동산중개","","","https://m.land.naver.com/article/info/2542225212"
"2025-08-17","2543930473","일반원룸","원룸","6,500","20","12.05","2/5","","","","5만원","2025년 08월 27일 협의 가능","확인매물 2025. 08. 16.
기본 정보
보증금/월세
6,500
/
20만원","1","","하나공인중개사사무소","","","https://m.land.naver.com/article/info/2543930473"
